SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,Number
ICICILOVOL,EQ,101.7,101.7,98.95,99.62,99.63,99.9,93273,9303184.77,29-Oct-20,170,INF109KB10T8,722
ICICIM150,EQ,66,66,63.5,65.25,65.25,66.14,458653,29702956.56,29-Oct-20,206,INF109KC1G82,723
ICICIMCAP,EQ,65.16,65.98,64.3,64.97,64.97,65.16,2884,186760.41,29-Oct-20,83,INF109KB1XT3,724
ICICINF100,EQ,127,130,126,126.3,126.3,127.48,1292,163642.55,29-Oct-20,93,INF109KA1962,725
ICICINIFTY,EQ,129.7,129.7,120.05,123.62,123.69,124.68,157547,19484014.47,29-Oct-20,2280,INF109K012R6,726
ICICINV20,EQ,61.7,61.7,59.54,59.69,59.73,60.14,1469,87862.23,29-Oct-20,336,INF109KB1WY5,727
ICICINXT50,EQ,28.7,28.7,27.49,27.68,27.72,27.61,10052,277865.83,29-Oct-20,93,INF109KC1NS5,728
ICICIPRULI,EQ,404.75,410,403.65,408.15,408.9,408.9,1295065,526354159.1,29-Oct-20,29323,INE726G01019,729
ICICISENSX,EQ,438,438,425.51,428.31,427,434.53,1463,626225.66,29-Oct-20,92,INF346A01034,730
ICICITECH,EQ,209.74,210,203.8,209.8,210,209.74,3888,807145.07,29-Oct-20,87,INF109KC1N67,731
ICIL,EQ,145.5,151.7,145.35,145.35,145.35,152.95,1028836,150325591.1,29-Oct-20,8567,INE483B01026,732
ICRA,EQ,2668.7,2699,2600,2629.2,2632.7,2675.2,475,1261324.5,29-Oct-20,153,INE725G01011,733
IDBI,EQ,37,37.85,36.25,36.9,36.8,37.25,971813,35964676.05,29-Oct-20,3875,INE008A01015,734
IDBIGOLD,EQ,4630,4630,4612,4619.45,4612.05,4630,90,415907.6,29-Oct-20,29,INF397L01554,735
IDEA,EQ,8.6,8.75,8.25,8.35,8.35,8.7,200760137,1695904157,29-Oct-20,129916,INE669E01016,736
IDFC,EQ,28.9,30.75,28.4,30.3,30.6,29.15,2242491,66358435.6,29-Oct-20,9788,INE043D01016,737
IDFCFIRSTB,EQ,30.55,30.75,30,30.55,30.7,30.9,25031050,759853410,29-Oct-20,46198,INE092T01019,738
IDFCFIRSTB,N5,5275,5275,5275,5275,5275,5275,10,52750,29-Oct-20,2,INE092T08CG7,739
IDFCFIRSTB,N9,5310.01,5350,5310.01,5350,5350,5360,12,63960.04,29-Oct-20,3,INE092T08CK9,740
IDFCFIRSTB,NB,5225,5240,5225,5234,5234,5225,54,282633.1,29-Oct-20,11,INE092T08CM5,741
IDFCFIRSTB,NC,10120.01,10170,10120.01,10151.1,10151.1,10120,11,111542.26,29-Oct-20,6,INE092T08CN3,742
IDFCFIRSTB,NE,9850.1,9850.1,9725.01,9830,9830,9825,5,49105.11,29-Oct-20,4,INE092T08CP8,743
IDFNIFTYET,EQ,118.7,123,116.1,122.92,123,123,219,26703.36,29-Oct-20,21,INF194KA1U07,744
IEX,EQ,192,195.9,191.5,193.35,192.9,193.45,1452874,281348646.7,29-Oct-20,14751,INE022Q01020,745
IFBAGRO,EQ,343.65,349.75,338.5,340.3,341.05,336.5,6848,2355422.1,29-Oct-20,505,INE076C01018,746
IFBIND,EQ,728.5,754,725,728.7,729,748.35,51909,38161033.5,29-Oct-20,2051,INE559A01017,747
IFCI,EQ,5.95,5.95,5.75,5.8,5.8,5.95,941500,5492433.6,29-Oct-20,59404,INE039A01010,748
IFCI,NF,1095,1105,1093.01,1104.99,1104.99,1110,90,98890,29-Oct-20,5,INE039A07785,749
IFCI,NH,1094,1094,1090.2,1090.2,1090.2,1094,154,168021.5,29-Oct-20,4,INE039A07801,750
IFCI,NI,1775,1775,1775,1775,1775,1775,15,26625,29-Oct-20,2,INE039A07819,751
IFCI,NL,1052,1052,1047,1047,1047,1050,2,2099,29-Oct-20,2,INE039A07843,752
IFGLEXPOR,EQ,144.55,148.35,138.9,142.8,140.25,144.75,8149,1155607,29-Oct-20,495,INE133Y01011,753
IGARASHI,EQ,271.45,279,267.2,273.4,273.45,273.35,22921,6308974.55,29-Oct-20,1359,INE188B01013,754
IGL,EQ,404.95,411,402.15,407.15,405.6,406.55,1718303,700426641.8,29-Oct-20,34272,INE203G01027,755
IGPL,EQ,286,293.95,282,289,289.05,289.1,23997,6933527.6,29-Oct-20,851,INE204A01010,756
IIFCL,N4,1470.9,1471,1470.9,1471,1471,1471.97,92,135331,29-Oct-20,4,INE787H07370,757
IIFL,EQ,76.9,76.9,74.6,75.15,75.3,77.15,169285,12806239.5,29-Oct-20,1688,INE530B01024,758
IIFL,N3,1108,1173,1108,1173,1173,1172.4,40,45620,29-Oct-20,2,INE866I07CB0,759
IIFL,N4,1019,1029,1019,1029,1029,1030,1565,1596856.89,29-Oct-20,23,INE866I07CD6,760
IIFL,N5,1083,1091.75,1083,1090.28,1091.75,1090.54,1200,1305062.5,29-Oct-20,8,INE866I07CF1,761
IIFL,N6,1001.1,1001.1,1001,1001,1001,1000,311,311311.1,29-Oct-20,2,INE866I08279,762
IIFL,N7,942,1000,942,1000,1000,1045,60,57860,29-Oct-20,3,INE866I08295,763
IIFL,N8,1102.7,1117,1102.7,1115.64,1117,1117.3,3387,3770729.52,29-Oct-20,44,INE866I07CJ3,764
IIFL,N9,1037.99,1037.99,1037.99,1037.99,1037.99,1013.05,6,6227.94,29-Oct-20,1,INE866I07CK1,765
IIFLSEC,EQ,39.35,39.6,38.5,38.85,38.95,39.15,156849,6098543,29-Oct-20,823,INE489L01022,766
IIFLWAM,EQ,908,918.35,856.9,908.7,910,925,115698,104131181,29-Oct-20,1952,INE466L01020,767
IITL,BE,54.4,54.4,49.5,53.5,53.5,51.95,301097,15087582.05,29-Oct-20,12,INE886A01014,768
IL&FSENGG,BZ,3.45,3.6,3.45,3.5,3.55,3.6,13909,49598.9,29-Oct-20,26,INE369I01014,769
IL&FSTRANS,BZ,1.25,1.25,1.15,1.15,1.25,1.2,88587,103272.05,29-Oct-20,94,INE975G01012,770
IMAGICAA,EQ,4,4,3.7,3.75,3.8,3.95,88563,339949.4,29-Oct-20,163,INE172N01012,771
IMFA,EQ,250.1,255,245.65,251.55,250.1,251.7,34990,8794531.85,29-Oct-20,1192,INE919H01018,772
IMPAL,EQ,528.95,533.15,518,524.05,524,529.1,2126,1112704.2,29-Oct-20,150,INE547E01014,773
IMPEXFERRO,BE,0.55,0.65,0.55,0.65,0.65,0.6,13992,8817.5,29-Oct-20,20,INE691G01015,774
INDBANK,EQ,8.65,8.75,8.45,8.6,8.55,8.65,11013,94384.45,29-Oct-20,106,INE841B01017,775
INDHOTEL,EQ,96.05,97.45,96,96.9,97.1,97.55,540430,52297026.85,29-Oct-20,5976,INE053A01029,776
INDIACEM,EQ,115,117.95,114.95,116.3,116.3,115.95,442568,51422179.3,29-Oct-20,5164,INE383A01012,777
INDIAGLYCO,EQ,279.5,288,275,281.35,279.95,281.1,253533,71767792.05,29-Oct-20,5075,INE560A01015,778
INDIAMART,EQ,4825,5000,4825,4961.6,4966,4946.2,34832,172220655,29-Oct-20,9729,INE933S01016,779
INDIANB,EQ,58.35,59.05,57.45,58.15,58.25,59.25,564113,32840996,29-Oct-20,4616,INE562A01011,780
INDIANCARD,EQ,93,93,93,93,93,94,14,1302,29-Oct-20,6,INE061A01014,781
INDIANHUME,EQ,156.35,156.65,153.65,155,155.05,157.75,14857,2307249.3,29-Oct-20,510,INE323C01030,782
INDIGO,EQ,1255.3,1340.35,1253.7,1330.9,1323.45,1293.7,2477115,3260439591,29-Oct-20,86500,INE646L01027,783
INDIGRID,IV,109,109.89,108.7,109,108.75,109.11,217728,23795714.25,29-Oct-20,105,INE219X23014,784
INDLMETER,EQ,13.65,13.65,13.65,13.65,13.65,13.65,25,341.25,29-Oct-20,1,INE065B01013,785
INDNIPPON,EQ,332.65,339,328,331.55,339,331.3,7209,2388765,29-Oct-20,357,INE092B01025,786
INDOCO,EQ,256.95,259.7,250.2,256.25,256.65,255.4,54554,13906470.5,29-Oct-20,1955,INE873D01024,787
INDORAMA,EQ,21.6,21.95,21,21.35,21.75,21.65,9100,195429.25,29-Oct-20,108,INE156A01020,788
INDOSOLAR,BZ,1.15,1.15,1.1,1.1,1.1,1.15,84748,93462.8,29-Oct-20,44,INE866K01015,789
INDOSTAR,EQ,282.2,288.45,282.2,287.55,288.25,288.05,7242,2077569.65,29-Oct-20,379,INE896L01010,790
INDOTECH,EQ,88.05,88.05,85.4,86.25,85.45,88.15,8188,711484.3,29-Oct-20,167,INE332H01014,791
INDOTHAI,EQ,21.3,21.3,21.3,21.3,21.3,22.4,2690,57297,29-Oct-20,22,INE337M01013,792
INDOWIND,EQ,3,3,2.65,2.8,2.8,2.9,76888,214207.15,29-Oct-20,115,INE227G01018,793
INDRAMEDCO,EQ,49.1,51,49.05,49.15,49.15,49.65,109965,5474436.55,29-Oct-20,1046,INE681B01017,794
INDSWFTLAB,EQ,49,50.55,47.15,50.55,50.55,48.15,31937,1586574.95,29-Oct-20,314,INE915B01019,795
INDTERRAIN,EQ,28.65,28.65,27.55,28.15,28.05,28.65,46820,1314382.9,29-Oct-20,496,INE611L01021,796
INDUSINDBK,EQ,585,599.8,571,588.7,588.8,592.85,16511226,9648824506,29-Oct-20,240123,INE095A01012,797
INEOSSTYRO,EQ,510.65,522.95,510.6,516,515.1,519.15,9862,5104716.8,29-Oct-20,578,INE189B01011,798
INFIBEAM,EQ,82.5,84,82,83.4,83.5,83.3,517317,42911814.65,29-Oct-20,3336,INE483S01020,799
INFOBEAN,EQ,134.6,148.7,134.6,136,137.5,141.65,101096,14036133.65,29-Oct-20,1269,INE344S01016,800
INFRABEES,EQ,323.01,329.48,321.69,322.8,322.8,327,78,25245.93,29-Oct-20,12,INF732E01268,801
INFRATEL,EQ,184.8,187.5,180.5,184.15,183.25,186.15,6712912,1237049487,29-Oct-20,45623,INE121J01017,802
INFY,EQ,1070,1082,1060.1,1074.85,1073,1076.55,6935804,7432955729,29-Oct-20,140609,INE009A01021,803
INGERRAND,EQ,574.9,584,571.25,580.45,580,574.35,7008,4044653.75,29-Oct-20,842,INE177A01018,804
INNOVANA,SM,79.05,79.05,79.05,79.05,79.05,83.2,1000,79050,29-Oct-20,1,INE403Y01018,805
INNOVATIVE,SM,5.85,5.85,5.85,5.85,5.85,5.9,3000,17550,29-Oct-20,1,INE070Y01015,806
INOXLEISUR,EQ,260,262,254.55,255.55,255,263,216812,55658622.85,29-Oct-20,8551,INE312H01016,807
INOXWIND,EQ,39.55,40.05,38.15,38.65,38.75,39.55,129469,5054987.95,29-Oct-20,892,INE066P01011,808
INSECTICID,EQ,465,478,455,463,462.7,462.95,31129,14550042.85,29-Oct-20,1860,INE070I01018,809
INSPIRISYS,EQ,26.25,27.85,25.6,27.6,27.55,26.9,3907,104591.75,29-Oct-20,36,INE020G01017,810
INTEGRA,BE,1.8,1.8,1.8,1.8,1.8,1.85,31,55.8,29-Oct-20,2,INE418N01027,811
INTELLECT,EQ,236.8,240,231.95,238.8,238.75,234.6,162217,38461959.5,29-Oct-20,4143,INE306R01017,812
INTENTECH,EQ,34.65,34.65,33.1,33.85,33.85,33.6,10379,345416.25,29-Oct-20,38,INE781A01025,813
INVENTURE,EQ,17.05,17.55,16.95,17.25,17,17,29948,510785.4,29-Oct-20,151,INE878H01016,814
IOB,EQ,9.25,9.3,9.05,9.25,9.3,9.3,756667,6975952.85,29-Oct-20,1206,INE565A01014,815
IOC,EQ,76.7,78.9,76.2,78.4,78.85,78.05,18997747,1466766532,29-Oct-20,43031,INE242A01010,816
IOLCP,EQ,651,674.95,651,665.35,665,662.45,266657,177284745.6,29-Oct-20,10759,INE485C01011,817
IPCALAB,EQ,2300,2369.95,2267.45,2349.3,2350,2337.5,359506,833935569.2,29-Oct-20,70799,INE571A01020,818
IRB,EQ,112.5,116.5,112.2,115.65,115.95,114.9,481619,55597540.9,29-Oct-20,7725,INE821I01014,819
IRBINVIT,IV,37,37,36.66,36.76,36.77,37.14,167500,6179925,29-Oct-20,61,INE183W23014,820
IRCON,EQ,76.85,76.85,75,76,76.35,77.5,139783,10645993.3,29-Oct-20,2208,INE962Y01021,821
IRCTC,EQ,1310,1340,1310,1330.6,1331,1333.35,165784,219336129.7,29-Oct-20,10728,INE335Y01012,822
IREDA,N4,1160,1194.99,1160,1180,1180.01,1195,1155,1342975.95,29-Oct-20,31,INE202E07112,823
IREDA,N6,1451,1477,1445.25,1477,1477,1454.9,116,168506.83,29-Oct-20,17,INE202E07153,824
IRFC,N1,1054.4,1054.5,1050,1050,1050,1054.2,1105,1160944,29-Oct-20,9,INE053F07520,825
IRFC,N2,1200.01,1203,1200.01,1201.89,1201,1203,1145,1376546.25,29-Oct-20,13,INE053F07538,826
IRFC,N9,1170.6,1180,1170.6,1180,1180,1190,307,361320,29-Oct-20,8,INE053F07678,827
IRFC,NA,1333,1345,1333,1345,1345,1342,1127,1508484,29-Oct-20,6,INE053F07686,828
IRFC,NE,1360,1363,1360,1363,1363,1360,29,39497,29-Oct-20,3,INE053F07744,829
IRFC,NJ,1216.1,1216.1,1216,1216,1216,1220,119,144714,29-Oct-20,2,INE053F07835,830
IRFC,NK,1294,1294,1294,1294,1294,1290,80,103520,29-Oct-20,2,INE053F07843,831
IRFC,NL,1380,1380,1150,1150,1150,1380,18,22770,29-Oct-20,2,INE053F07876,832
ISEC,EQ,493,498.8,461.3,465.1,463.9,484.4,1262319,602186927.7,29-Oct-20,30230,INE763G01038,833
ISFT,EQ,74,74.3,70.25,72.45,72.4,73.6,1500,108344.6,29-Oct-20,46,INE566K01011,834
ISMTLTD,BE,7.25,7.5,7.25,7.25,7.25,7.6,227990,1653040,29-Oct-20,139,INE732F01019,835
ITC,EQ,165,165.95,163.45,163.85,163.85,165.5,21008755,3458495110,29-Oct-20,120602,INE154A01025,836
ITDC,EQ,226.4,226.75,222,222.65,223,226.4,8589,1917723.3,29-Oct-20,399,INE353K01014,837
ITDCEM,EQ,49.1,49.6,48.95,49.5,49.3,49.5,226923,11201689.85,29-Oct-20,1779,INE686A01026,838
ITI,EQ,117.5,122.6,116,117.95,118.2,118.35,557370,66309142.2,29-Oct-20,8321,INE248A01017,839
IVC,BE,5,5,4.65,4.8,4.8,4.85,303608,1452491.55,29-Oct-20,216,INE050B01023,840
IVP,EQ,43.95,43.95,42.05,43.55,43.5,43.85,223,9452.1,29-Oct-20,13,INE043C01018,841
IVZINGOLD,EQ,4652.25,4652.25,4566,4620,4620,4647.2,4,18490.5,29-Oct-20,4,INF205K01361,842
IVZINNIFTY,EQ,1264.1,1264.1,1247.85,1247.85,1247.85,1259.27,5,6272.6,29-Oct-20,4,INF205K01DA9,843
IZMO,EQ,38.05,39.85,37.15,37.9,38.25,38.65,12451,476042.9,29-Oct-20,207,INE848A01014,844
J&KBANK,EQ,14.6,14.7,14.45,14.55,14.5,14.7,532949,7748032.6,29-Oct-20,989,INE168A01041,845
JAGRAN,EQ,36.05,36.5,35.9,36.1,36.45,36.2,116503,4210878.15,29-Oct-20,953,INE199G01027,846
JAGSNPHARM,EQ,39.5,39.6,38.5,38.85,38.6,39.9,25569,996432.55,29-Oct-20,266,INE048B01027,847
JAIBALAJI,EQ,16.2,16.2,13.75,14.95,15,15,7424,109861.15,29-Oct-20,59,INE091G01018,848
JAICORPLTD,EQ,83,83.75,81.8,82.35,82.3,83.75,296396,24511259.7,29-Oct-20,2139,INE070D01027,849
JAIHINDPRO,BZ,1.25,1.25,1.25,1.25,1.25,1.25,101,126.25,29-Oct-20,2,INE343D01010,850
JAINSTUDIO,BZ,1.6,1.65,1.6,1.65,1.65,1.65,699,1143.4,29-Oct-20,3,INE486B01011,851
JAMNAAUTO,EQ,41.55,41.55,40.2,40.5,40.6,41,284022,11555652.45,29-Oct-20,1723,INE039C01032,852
JASH,EQ,200,208,200,203.3,203.3,202.2,4262,864684.75,29-Oct-20,88,INE039O01011,853
JAYAGROGN,EQ,98.7,99.3,92.55,93.35,93.05,95.7,2747,258929.15,29-Oct-20,80,INE785A01026,854
JAYBARMARU,EQ,226.8,241.9,217.35,236.05,233.5,226.95,72531,16841807.55,29-Oct-20,2546,INE571B01028,855
JAYNECOIND,BE,2.8,3,2.8,3,3,2.9,10780,32149.85,29-Oct-20,23,INE854B01010,856
JAYSREETEA,EQ,60.2,62.65,59.2,61.9,62,60.5,142611,8783439.15,29-Oct-20,1597,INE364A01020,857
JBCHEPHARM,EQ,991.9,1006.3,982,992.55,992,1012.65,228419,227055267.7,29-Oct-20,17130,INE572A01028,858
JBFIND,EQ,7.45,7.45,7.1,7.25,7.3,7.25,61806,452903.35,29-Oct-20,183,INE187A01017,859
JBMA,EQ,234,246.9,233.15,242.4,244,237.2,53471,12958788.45,29-Oct-20,1647,INE927D01028,860
JCHAC,EQ,2179,2217,2089.9,2129.5,2125,2194.75,11604,24901442.5,29-Oct-20,2486,INE782A01015,861
JETAIRWAYS,BZ,62.15,62.15,62.15,62.15,62.15,59.2,53073,3298486.95,29-Oct-20,290,INE802G01018,862
JHS,BE,18.2,18.2,17.9,18,17.95,18.6,23615,426553.85,29-Oct-20,78,INE544H01014,863
JINDALPHOT,EQ,11.75,12.4,11.7,11.9,11.85,11.95,2137,25424.65,29-Oct-20,40,INE796G01012,864
JINDALPOLY,EQ,460.1,463.35,451,458.25,458,463.75,12702,5814757.6,29-Oct-20,667,INE197D01010,865
JINDALSAW,EQ,59.25,60.4,59.1,59.85,59.9,60.05,387475,23110263.15,29-Oct-20,2933,INE324A01024,866
JINDALSTEL,EQ,188.75,192.9,185.8,189.6,189.8,190.6,10244257,1937197092,29-Oct-20,72129,INE749A01030,867
JINDRILL,EQ,70.35,71.6,70.25,70.5,70.4,70.65,3592,252854.55,29-Oct-20,83,INE742C01031,868
JINDWORLD,EQ,48.9,50.9,48.55,48.8,49,48.75,175779,8613593,29-Oct-20,790,INE247D01039,869
JISLDVREQS,EQ,9.95,10.05,9.45,9.75,9.75,9.95,7605,73975.05,29-Oct-20,57,IN9175A01010,870
JISLJALEQS,EQ,13.8,14.4,13.55,13.95,14,14,2009880,28205227.55,29-Oct-20,2018,INE175A01038,871
JITFINFRA,BE,7.05,7.05,6.9,6.9,6.9,7.05,1070,7514.25,29-Oct-20,12,INE863T01013,872
JIYAECO,EQ,7.5,7.85,7.2,7.65,7.8,7.7,50388,379720.8,29-Oct-20,198,INE023S01016,873
JKCEMENT,EQ,1886.95,1928,1853.1,1892,1904,1892.3,77693,147051555.6,29-Oct-20,9624,INE823G01014,874
JKIL,EQ,103.35,104.35,101.85,102.7,102.75,103.6,22030,2268312.55,29-Oct-20,662,INE576I01022,875
JKLAKSHMI,EQ,284.3,288.85,280.55,285.85,286.2,287.05,142379,40557999.7,29-Oct-20,8033,INE786A01032,876
JKPAPER,EQ,90.9,90.9,89.2,89.5,89.5,91.05,209772,18852444.4,29-Oct-20,3447,INE789E01012,877
JKTYRE,EQ,70.45,70.5,68.1,68.75,68.85,71.9,1058122,73162047.8,29-Oct-20,8912,INE573A01042,878
JMA,EQ,26.9,28.5,26.15,26.25,26.15,26.3,7568,202098.5,29-Oct-20,45,INE412C01023,879
JMCPROJECT,EQ,48.35,48.35,47,47.7,48,48.05,33569,1596791.75,29-Oct-20,450,INE890A01024,880
JMFINANCIL,EQ,80.3,80.3,77.85,79.15,80,80.95,367480,29037489.95,29-Oct-20,5431,INE780C01023,881
JMTAUTOLTD,EQ,2.7,2.7,2.6,2.6,2.6,2.7,63600,167952.95,29-Oct-20,171,INE988E01036,882
JOCIL,EQ,165.35,172.95,165.3,170.2,172.85,169.05,9444,1590029.1,29-Oct-20,193,INE839G01010,883
JPASSOCIAT,EQ,3.75,3.95,3.65,3.9,3.95,3.8,6207679,23368536.4,29-Oct-20,5119,INE455F01025,884
JPINFRATEC,EQ,1.25,1.35,1.25,1.25,1.3,1.3,595564,772425.15,29-Oct-20,595,INE099J01015,885
JPOLYINVST,EQ,11.5,11.55,11.4,11.4,11.4,12,762,8729.3,29-Oct-20,10,INE147P01019,886
JPPOWER,EQ,2.3,2.35,2.25,2.3,2.3,2.35,4731396,10909814.8,29-Oct-20,2711,INE351F01018,887
JSL,EQ,60.05,62.25,58.6,61.8,61.1,60.05,3117016,190008335.4,29-Oct-20,14101,INE220G01021,888
JSLHISAR,EQ,92.15,98.6,91.6,96.85,96,92.85,823317,79520341.8,29-Oct-20,7055,INE455T01018,889
JSWENERGY,EQ,59.75,60.85,59.7,60.3,60.1,60.2,627158,37842659.8,29-Oct-20,2422,INE121E01018,890
JSWHL,EQ,2398.05,2440.05,2361,2418.65,2385,2422.05,310,745939.2,29-Oct-20,102,INE824G01012,891
JSWISPL,EQ,18.45,18.45,17.8,18.3,18.4,18.05,171475,3097283.1,29-Oct-20,252,INE743C01021,892
JSWSTEEL,EQ,302.8,308.55,299.6,306.8,306.5,305.85,6945269,2111445936,29-Oct-20,50951,INE019A01038,893
JTEKTINDIA,EQ,73.55,75.9,73.55,75.6,75.7,75.2,28190,2117668.5,29-Oct-20,420,INE643A01035,894
JUBILANT,EQ,734,748.05,730.35,738.9,738,752.8,109242,80782987.1,29-Oct-20,6438,INE700A01033,895
JUBLFOOD,EQ,2169,2249.95,2150.25,2221.75,2225.05,2179.6,486245,1066793317,29-Oct-20,23734,INE797F01012,896
JUBLINDS,EQ,128.2,129.95,125.55,127.85,128.7,129.35,10107,1293528.9,29-Oct-20,371,INE645L01011,897
JUMPNET,EQ,41.05,41.05,41.05,41.05,41.05,43.2,39183,1608462.15,29-Oct-20,145,INE974C01022,898
JUNIORBEES,EQ,289,289,268,284.55,284.85,284.75,43692,12418363.83,29-Oct-20,1812,INF732E01045,899
JUSTDIAL,EQ,664.7,717.65,661,681.35,668.2,677.45,5692388,3962757479,29-Oct-20,143233,INE599M01018,900
JYOTHYLAB,EQ,135.75,136.35,132.65,135.2,134,135.8,400970,53755824.9,29-Oct-20,6268,INE668F01031,901
JYOTISTRUC,BZ,2.9,3.2,2.9,3,3,3.05,81458,244785.4,29-Oct-20,60,INE197A01024,902
KABRAEXTRU,EQ,74,77.5,72.8,74.2,74.9,74.5,31664,2355114.55,29-Oct-20,367,INE900B01029,903
KAJARIACER,EQ,571,571.95,565,569,565,571.2,221218,126109314,29-Oct-20,14753,INE217B01036,904
KAKATCEM,EQ,155,170.85,153.95,163.2,162.35,160.35,72539,11931204.25,29-Oct-20,1479,INE437B01014,905
KALPATPOWR,EQ,245,252,243,250.75,249.25,249.3,119100,29555271.9,29-Oct-20,2860,INE220B01022,906
KALYANIFRG,BE,127.4,133.8,127.4,133.8,133.8,133.95,246,31582.8,29-Oct-20,5,INE314G01014,907
KAMATHOTEL,EQ,31.1,31.1,30,30.1,30.25,31.5,34413,1041044.55,29-Oct-20,342,INE967C01018,908
KAMDHENU,EQ,75.25,77.8,72.55,73.7,74,75.2,20232,1547135.2,29-Oct-20,227,INE390H01012,909
KANANIIND,EQ,3.8,3.9,3.8,3.8,3.8,3.95,823,3142.2,29-Oct-20,10,INE879E01037,910
KANORICHEM,EQ,37.25,38,37,37.5,37.45,37.35,13282,497554.9,29-Oct-20,138,INE138C01024,911
KANSAINER,EQ,512.5,516,493,511.6,515,512.55,332246,168054095,29-Oct-20,11918,INE531A01024,912
KAPSTON,EQ,94.2,104,94.2,100.75,104,100,839,82182.3,29-Oct-20,34,INE542Z01010,913
KARDA,BE,97.8,97.8,95,96.95,97,97,7156,690553.9,29-Oct-20,54,INE278R01026,914
KARMAENG,EQ,9.35,9.35,8.4,9.2,9.2,9.15,3007,26533.15,29-Oct-20,19,INE725L01011,915
KARURVYSYA,EQ,31.5,31.75,30.85,31.45,31.75,31.55,691219,21556565.65,29-Oct-20,2861,INE036D01028,916
KAUSHALYA,BE,1.6,1.6,1.5,1.5,1.5,1.55,5497,8498.25,29-Oct-20,23,INE234I01010,917
KAYA,EQ,217.75,217.75,206.5,208.65,208.3,209.25,3939,825068.6,29-Oct-20,310,INE587G01015,918
KCP,EQ,64.7,65.9,63.7,64.8,65.15,66.15,175851,11392131.3,29-Oct-20,1464,INE805C01028,919
KCPSUGIND,EQ,15,15.4,14.6,15.25,15.3,15.1,132761,2008702.7,29-Oct-20,481,INE790B01024,920
KDDL,EQ,161.9,168,157.6,162.15,164,160.45,8603,1395045.8,29-Oct-20,215,INE291D01011,921
KEC,EQ,325.7,330.85,321.55,326.1,326.55,329.2,157848,51504460.7,29-Oct-20,5703,INE389H01022,922
KECL,EQ,10.35,10.85,10.35,10.4,10.8,10.65,29662,313008.5,29-Oct-20,189,INE134B01017,923
KEI,EQ,336,344,331.05,339.95,340,339.8,94275,31883995.8,29-Oct-20,3675,INE878B01027,924
KELLTONTEC,EQ,49.9,49.9,48,48.1,48,49.9,294691,14320917.6,29-Oct-20,694,INE164B01022,925
KENNAMET,EQ,727.7,740.05,713.85,724.35,720,724.45,2841,2060293.95,29-Oct-20,177,INE717A01029,926
KERNEX,BE,17.5,17.5,16.95,16.95,16.95,17.5,720,12225.1,29-Oct-20,7,INE202H01019,927
KESORAMIND,EQ,40,40.4,39.3,39.95,40.2,40.1,91938,3671634.35,29-Oct-20,648,INE087A01019,928
KEYFINSERV,EQ,39.55,39.55,33.4,34.7,34.05,36,860,29799.15,29-Oct-20,58,INE681C01015,929
KGL,BZ,0.25,0.25,0.2,0.25,0.25,0.2,1617123,325945.1,29-Oct-20,86,INE299C01024,930
KHADIM,EQ,106.5,109.95,105.25,107.45,107.45,106,30701,3319148.9,29-Oct-20,961,INE834I01025,931
KHANDSE,EQ,9.5,9.95,8.6,8.7,8.6,9.3,4985,44135.85,29-Oct-20,79,INE060B01014,932
KHFM,SM,29.1,29.1,27.55,27.55,27.55,30.25,12000,343950,29-Oct-20,4,INE00UG01014,933
KICL,EQ,1275.05,1290,1250,1261.05,1255,1282.8,662,843312.5,29-Oct-20,84,INE029L01018,934
KILITCH,BE,91.75,94.45,91.45,92.75,92.5,91.75,1137,105506.65,29-Oct-20,21,INE729D01010,935
KINGFA,EQ,567.95,586.25,567.95,582.3,581.1,573.7,6438,3724633.4,29-Oct-20,404,INE473D01015,936
KIOCL,EQ,108.25,115,106.6,109.65,107.4,110.4,37681,4093060.25,29-Oct-20,999,INE880L01014,937
KIRIINDUS,EQ,445.15,449.7,444.75,445.05,445,445.15,38174,17014687.85,29-Oct-20,1420,INE415I01015,938
KIRLFER,EQ,93,96.8,91.5,92.5,93.5,89.4,831080,78095125.1,29-Oct-20,11056,INE884B01025,939
KIRLOSBROS,EQ,101.8,103,101,102,103,102.25,14203,1448969,29-Oct-20,431,INE732A01036,940
KIRLOSENG,EQ,99,102,97.05,99.8,102,97.85,53739,5321219.15,29-Oct-20,875,INE146L01010,941
KIRLOSIND,EQ,590,627.65,590,619.3,620,593.9,1904,1157039,29-Oct-20,430,INE250A01039,942
KITEX,EQ,101.9,101.9,100.05,100.6,100.85,101.7,66166,6673027.85,29-Oct-20,944,INE602G01020,943
KKCL,EQ,749.9,749.9,723.05,727.15,725,729.6,1452,1067206.8,29-Oct-20,216,INE401H01017,944
KMSUGAR,EQ,10.35,10.35,9.95,10.1,10.15,10.2,130351,1314931.85,29-Oct-20,224,INE157H01023,945
KNRCON,EQ,243.15,248.95,241.75,245,245.25,246,178464,43718526.85,29-Oct-20,12998,INE634I01029,946
KOKUYOCMLN,EQ,57.7,59.05,57.6,58.25,58,59.9,111711,6519489.5,29-Oct-20,1637,INE760A01029,947
KOLTEPATIL,EQ,170.65,171.9,167.3,168.85,168,171.75,15655,2641104.6,29-Oct-20,968,INE094I01018,948
